gene_id	1-TCGA-59-A5PD-01A-11R-A406-31	2-TCGA-OY-A56Q-01A-11R-A406-31	2-TCGA-61-2012-01A-01R-1568-13	2-TCGA-24-1556-01A-01R-1566-13	2-TCGA-3P-A9WA-01A-11R-A406-31	2-TCGA-04-1362-01A-01R-1565-13	2-TCGA-09-2044-01B-01R-1568-13	3-TCGA-24-1567-01A-01R-1566-13	3-TCGA-09-1670-01A-01R-1566-13	3-TCGA-23-1027-01A-02R-1564-13	3-TCGA-29-1785-01A-01R-1567-13	3-TCGA-13-1481-01A-01R-1565-13	3-TCGA-13-0916-01A-01R-1564-13	4-TCGA-13-1511-01A-01R-1565-13	4-TCGA-13-1405-01A-01R-1565-13	4-TCGA-24-1417-01A-01R-1565-13	4-TCGA-59-2350-01A-01R-1569-13	4-TCGA-25-2397-01A-01R-1569-13	4-TCGA-23-2084-01A-02R-1568-13
100130426	0	0	0	0.733085	0.145926	1.07382	0	0	0	0	0	0	1.44487	0.789001	0	0	0	0	0
100133144	3.85069	4.58872	3.47181	5.88644	5.0089	4.3953	4.22581	2.72085	4.73676	4.3139	2.90999	5.05376	5.24597	4.46148	4.31324	3.12059	4.38598	4.61181	4.74713
100134869	4.92187	4.43593	3.61928	5.55249	4.85933	5.08531	4.85329	4.16333	4.63176	4.7351	3.88685	5.14394	5.68426	4.88151	3.69212	3.65734	5.19318	4.82906	4.24777
10357	4.73894	4.5106	2.02202	3.55903	4.71096	4.57073	3.04371	5.0558	2.81276	4.77425	3.68377	4.71414	5.04123	3.66568	4.15821	4.29135	2.8288	2.14118	3.12024
10431	8.03657	8.01533	7.33237	8.55179	8.65869	8.06872	8.5037	8.41936	7.932	8.82438	7.629	8.11343	8.55101	7.91644	8.21257	7.82285	8.38114	7.50274	8.37263
136542	0	0	0	0	0	0.145926	0	0	0	0	0	0	0	0	0	0	0.145926	0	0
155060	6.52356	6.95845	5.81413	6.73578	7.18235	6.93828	5.8693	5.45532	6.30262	6.6695	5.3799	6.61473	7.4061	6.34388	6.4599	6.50728	6.13988	7.10743	6.53233
26823	0.574761	0.690404	0.671632	2.63207	1.47833	0.574761	1.03733	0	2.02924	0	0.218889	0	2.63193	1.1705	0.401296	0.611242	0.553421	0.401296	1.22905
280660	0	0	0	0	0	0.145926	0	0	0	0	0	0	0	0	0	0	0.145926	0	0
317712	0	0	0	0	0	0.0364814	0	0	0	0	0	0	0	0	0	0	0.145926	0	0
340602	2.87003	0.291851	4.43155	2.80117	0.733085	3.28644	0	2.61441	0	1.22124	0	0	4.29269	0	0.401296	0.555737	2.60098	0.669064	0.647724
388795	4.41945	2.31843	3.16745	2.97707	3.29163	2.38527	2.09099	0	2.09099	0	1.48495	0.857736	1.41539	1.54816	0	0.564742	5.00395	0	0
390284	1.26516	0	0	1.03733	2.54121	1.11099	1.93835	1.33672	0.611242	2.9485	1.40364	1.40364	1.95891	1.16747	0.979513	1.31489	0.915162	0.733085	0
391343	1.79602	0.25537	0	0	0	0.218889	0	0.574761	0	0	1.07382	0	0	0	2.37127	0.574761	1.62784	0	0.678879
391714	1.68019	1.91857	0	2.45672	1.44187	1.57761	0	0.0364814	1.03733	1.22124	0	1.40364	1.96261	1.55889	2.02924	0	0.145926	0.145926	0
404770	0	0	0	0	0.145926	0.145926	0	0.0364814	0	0	0	0	1.12517	0	0	0	0.145926	0	0
441362	0	0	0	0	0	0.145926	0	0.0364814	0	0	0	0	0	0	0	0	0.145926	0	0
442388	0	0	0	0	0	0.145926	0	0.0364814	0	0	0	0	0	0	0	0	0.145926	0	0
553137	1.31678	1.54538	0.182407	2.29527	3.134	1.57761	1.48495	0.0364814	1.25031	0	0	1.3461	2.20575	3.53807	0.401296	0.574761	0.145926	0.438819	1.70168
57714	7.0579	7.32053	7.02376	9.251	8.35609	7.70616	7.66435	7.95437	7.84932	8.36194	7.68983	7.03703	9.16618	8.32869	7.29574	8.65921	7.9697	6.81344	9.007
645851	4.0776	3.59404	2.93449	4.8241	4.35773	3.64647	3.01528	2.47548	3.47091	4.06923	2.13595	3.23393	4.21254	4.87132	4.42703	3.51085	3.94608	3.47458	3.91858
652919	4.9	4.21831	3.49151	0	4.93087	2.31003	1.51499	5.18464	0	2.96159	0	0	3.66385	1.48495	4.07218	3.50935	0.145926	0	4.14792
653553	1.33269	3.33871	2.19032	3.67831	3.21118	3.80287	4.1768	3.01528	3.09868	4.8951	2.07546	3.32707	5.10595	4.01154	3.30543	2.52008	2.58834	2.82563	4.21664
728045	0	0	0	0	0	0	0	0.0364814	0	0	0	0	0	0	0	0.0364814	0.145926	0	0
728603	1.17921	0	0	0	0	0	0	1.20799	0	0	0	0	0	0	0	0.0364814	0.145926	0	0
728788	2.86557	0.776922	0	1.95245	0	2.58698	0	0.0364814	0	0	0	0.821189	0	0	0	0.0364814	0.145926	0	0
729884	1.03733	0.364814	0.918621	0	0	0.611242	0.145926	4.12721	0	0	0	0	0	0	0	0.611242	0.25537	0.401296	0
8225	7.32844	6.64898	6.61607	7.6004	8.10862	7.48885	7.2145	7.25841	7.22548	8.65207	6.74406	7.1317	8.94859	6.70564	7.0775	7.64108	6.6896	7.07157	7.76217
90288	6.2653	7.05099	4.30919	6.37502	6.60123	6.12905	3.14348	6.49979	4.73418	4.9258	3.07529	4.81424	6.24222	3.50926	3.49357	4.62702	3.65866	4.19489	4.60172
A1BG	4.74381	4.62552	6.10166	5.70088	4.64769	4.8336	7.75554	6.2886	5.22138	5.29832	5.71992	6.46127	6.88173	5.93806	6.75067	6.03316	6.34479	6.121	5.45155
A1CF	0	0	0	0	0	0.574761	0.145926	0.0364814	0.553421	0	0	0	0	0	0	0.0364814	0.264966	0	0
A2BP1	0.0364814	6.92658	3.68712	5.3799	0.733085	2.53652	0.145926	0.574761	4.73506	3.00031	0.669064	1.75558	2.50157	1.86906	4.38644	5.66296	6.05209	2.49344	2.37566
A2LD1	6.61048	5.56176	5.61196	6.93889	5.22456	6.68981	6.01252	5.81219	5.55385	6.42292	6.56526	6.26267	5.33412	6.34672	5.90958	5.80251	5.45873	6.10446	6.50932
A2ML1	1.99895	6.69703	2.30415	3.87344	1.91127	2.78404	3.99655	6.53233	4.08239	5.0876	1.03733	2.36907	6.39859	6.03309	1.07382	1.978	5.63479	6.97541	2.29527
A2M	8.2709	10.31	9.98068	11.7202	9.69196	9.2227	9.83526	8.47783	10.0133	10.2144	9.3987	9.38599	10.9128	9.21926	10.1765	10.179	8.95373	9.52059	10.4353
A4GALT	6.76273	6.54535	7.21891	7.27379	7.629	7.65444	6.4599	6.99118	5.61313	7.51425	4.36145	6.51619	6.61607	7.77612	7.38956	6.36647	6.2691	6.56386	6.43935
A4GNT	0.574761	1.76317	0	3.22973	0	0	0.218889	0.574761	1.6954	2.31843	0.401296	1.57761	2.72588	0	1.82016	0.0364814	1.74371	1.68187	1.02172
AAA1	0	0	0	0	0	0	0.291851	0.579297	0	0	0	1.57761	0	0	0	0.0364814	0.291851	0	0
AAAS	7.7803	8.25842	8.03171	8.34189	8.48074	8.14555	7.88382	8.14873	8.25998	8.81759	7.63675	8.30598	9.27191	8.16593	7.9036	8.01665	8.45063	7.76599	8.14439
AACSL	5.04343	5.1358	0.145926	0	0.145926	0	1.79654	2.57716	0	0	0.779744	0.669064	1.14547	0.733085	0	0.574761	2.1088	0	0
AACS	7.85244	7.54592	7.96485	7.98139	8.03787	7.47136	7.32778	7.40123	8.29754	8.27487	7.30452	7.2563	8.81641	8.38229	7.7878	7.35756	7.66622	7.42952	8.55949
AADACL2	0	0.470721	0.145926	0	2.64855	1.62245	2.43391	0.0364814	0	1.09654	0	2.50161	1.28484	0	0	0	0.25537	0	0
AADACL3	2.09099	1.57761	3.94706	3.00444	3.66918	2.65334	0.611242	0.0364814	1.75506	1.62245	5.45104	1.03	0	0	0.401296	1.66317	0.25537	0	3.10041
AADACL4	0	0	0.669064	0	0	0	1.62483	0.0364814	0	0	0	0	2.80875	0.733085	0	1.66505	0.291851	0	0
AADAC	4.88715	4.73194	3.11418	4.08886	7.61923	5.57973	6.45362	1.03733	5.32788	5.60212	5.24175	5.1299	5.70044	4.11731	3.62121	5.22575	6.40357	5.26269	4.6872
AADAT	5.1985	5.77144	3.62121	6.54679	5.48064	5.78996	6.10702	6.62007	3.54003	5.73657	5.67332	6.12249	5.95064	4.36172	5.1358	5.12396	5.65249	4.12307	4.4045
AAGAB	8.28627	7.56838	7.62168	7.53743	8.9049	7.54697	8.25271	8.93102	7.75191	8.43512	7.63289	7.66059	9.18482	7.75919	7.40974	7.5224	7.70165	7.78114	7.96172
AAK1	8.58111	9.00196	8.24512	9.2945	7.83439	7.80057	8.41605	8.05007	8.99715	8.01235	7.82164	8.13359	8.18619	8.85709	9.19319	8.27741	8.42068	8.84246	8.43076
AAMP	9.32519	9.30638	8.93314	9.01433	8.8622	8.97398	9.40434	8.75857	9.16513	9.64303	8.41494	8.62981	9.18009	8.91959	9.35184	8.62425	8.91018	8.43185	8.71817
AANAT	2.1533	3.01108	1.71375	3.49634	1.07382	2.78913	2.49718	0.0364814	1.97761	2.40625	0.474259	2.28219	2.54886	3.19473	1.87278	1.41539	2.53379	0.913343	2.31541
AARS2	7.80648	7.9762	6.49365	7.47281	7.50277	7.62002	6.3315	7.35562	6.90464	8.0206	6.7615	7.23343	8.24161	7.15675	6.91559	7.95393	6.59304	5.743	7.58012
AARSD1	6.39859	6.2186	5.80212	7.40732	7.20489	7.00579	7.42237	6.10702	6.2672	7.76387	5.78996	6.84694	7.44659	6.50129	6.31897	6.89871	6.28972	6.19032	6.52796
AARS	9.56619	9.64614	8.59304	9.87164	9.51503	8.42486	9.17823	8.39548	8.92186	9.24038	8.00001	9.16346	10.048	9.35097	9.72041	9.03718	9.33025	8.48694	9.30073
AASDHPPT	8.68151	8.12495	7.13569	7.80792	8.92371	7.91754	8.10466	8.16677	7.95539	8.95893	7.53048	8.18671	7.92154	7.58426	7.83716	8.20412	7.5979	7.41457	8.39841
AASDH	7.36518	6.74524	6.46614	6.43455	6.83518	6.71659	6.72383	6.08904	6.23245	6.98749	6.27852	6.6107	7.26052	6.37332	6.40026	6.13988	5.53339	6.56103	6.41836
AASS	4.91173	6.85224	5.82305	6.38688	3.30565	5.53339	6.34914	4.49237	5.38907	4.8507	5.38907	5.8999	6.49224	6.25958	5.74939	5.37528	3.79132	5.23111	5.17048
AATF	7.78738	8.31679	7.58426	8.63586	8.49064	7.91936	8.93063	7.85903	8.33615	8.87878	7.10988	8.52516	8.46147	8.52377	7.85941	8.37286	8.29804	7.28413	8.85595
AATK	6.96237	4.39979	4.96249	5.29346	7.42746	6.08691	6.13138	7.75234	5.17077	5.45104	4.64388	5.98154	7.11413	5.14749	5.20949	5.40744	5.04375	7.54274	4.97572
ABAT	5.72359	8.51359	7.34343	7.42833	6.33505	5.64897	9.94636	5.77144	7.50879	5.92426	6.88755	5.49717	8.89918	7.44366	7.07581	6.80351	8.38594	6.69703	6.76964
ABCA10	3.47017	2.02061	1.83085	2.78948	4.09525	4.6902	1.36428	2.20575	2.31254	1.17921	0.474259	3.29994	0	0.754425	3.1381	2.27973	2.52123	2.03224	4.04957
ABCA11P	5.28386	4.75364	5.36504	6.48554	6.39053	5.24238	5.78496	5.17671	5.32355	5.7682	4.9887	6.07521	5.82408	5.57447	6.22236	5.43721	4.88319	5.40758	5.57116
ABCA12	4.78763	3.34296	4.73894	4.09658	2.20575	1.70463	3.2254	3.33419	2.86342	2.75372	0	1.99717	3.55997	1.2061	1.71285	2.15296	3.86232	3.14628	0.690404
ABCA13	2.84074	3.66568	6.33859	6.73102	6.4677	4.24462	4.7309	3.51277	6.63463	4.60941	3.65328	4.05811	5.69373	5.12396	5.77144	3.33419	5.47646	2.9899	4.07677
ABCA17P	4.55461	4.65727	4.27097	4.46778	4.90506	5.6058	4.64571	2.455	5.18739	4.33751	2.3064	4.84534	4.50461	5.01728	3.67847	3.16745	1.62369	4.11731	4.20804
ABCA1	8.44352	8.04333	7.35051	7.88318	8.82252	8.44204	7.87776	6.80017	8.02452	8.21474	8.28221	8.16023	7.90353	8.34496	8.36169	8.01367	8.96007	6.94305	7.85747
ABCA2	9.28554	8.55737	8.92638	8.33279	10.2128	8.92346	7.42297	8.31115	7.99058	9.34172	7.79688	9.26691	9.60144	9.51022	9.00639	7.64779	7.31721	7.86442	7.20117
ABCA3	9.04935	7.794	8.64153	8.46337	8.57452	7.82963	7.73849	7.10743	8.41072	8.36241	7.15618	7.36265	8.641	8.94233	6.72982	7.73105	6.26149	7.66059	8.27894
ABCA4	2.97547	7.78987	5.93754	4.78319	7.96624	4.16973	3.9026	4.82555	5.6204	4.86217	3.22973	5.32788	3.10791	4.0671	6.4151	5.82895	5.51745	3.85069	8.22844
ABCA5	7.4668	6.39693	5.44674	6.30597	7.18007	7.16085	4.52559	6.24417	5.71703	4.37227	5.8861	6.63726	4.8414	5.54518	5.48064	5.99146	6.23048	5.02388	5.3033
ABCA6	2.2941	0.401296	3.22473	2.97723	3.26608	3.34579	2.3265	2.48347	2.4698	2.75192	1.82016	4.40118	0	2.9352	4.59415	4.95702	0.470721	0.145926	4.4635
ABCA7	6.57228	4.79159	7.03527	7.19818	7.0639	7.23921	6.42811	5.93225	5.53733	6.46303	5.65948	5.826	7.64348	6.27476	7.40184	6.56948	5.04343	6.75227	5.56834
ABCA8	0.145926	1.40364	3.09928	3.14466	2.35051	3.10681	2.31756	4.73506	4.23771	3.32423	0.669064	5.29832	0	0	5.97635	4.50963	2.09196	1.48495	5.87212
ABCA9	1.77051	0.332869	4.50641	3.44458	1.97761	4.6556	1.22279	3.38069	4.10082	2.01226	1.4967	5.11799	1.58038	2.49388	4.69812	5.26269	1.75506	2.01997	5.27811
ABCB10	7.86864	6.50129	6.31173	8.03722	8.11313	6.58617	7.27794	7.50329	7.34343	7.31986	6.52503	6.53524	7.70841	6.72982	6.72143	7.04229	6.51026	6.51915	7.33433
ABCB11	3.38892	0	1.50123	1.56236	3.59246	2.02754	0.611242	0	0.218889	0	0	0	0	0	2.62432	0	0.218889	0	5.88332
ABCB1	1.68019	5.04343	3.65494	5.04986	3.47181	3.76607	3.8151	2.73919	4.5703	3.75679	3.94766	4.04136	6.32794	3.47326	4.6382	4.8241	2.4193	3.60729	4.51778
ABCB4	1.95807	4.73032	4.44516	4.31932	2.35758	3.44051	2.15496	2.64363	3.66885	3.33093	3.11106	1.90267	3.65494	2.56256	4.02688	3.46559	2.13288	1.01881	3.17797
ABCB5	0	3.12807	1.07382	2.01678	2.36205	1.62369	1.63003	1.62369	2.69013	0	0	3.23546	4.4686	1.2061	2.4698	1.4531	1.57761	3.51138	0
ABCB6	8.33263	7.33963	7.33092	7.90373	7.14121	7.40619	7.43285	7.85801	7.3349	7.22544	6.86742	8.20804	7.42359	6.69717	7.57625	6.94629	7.73499	7.17967	7.43009
ABCB7	7.59186	6.45677	7.04403	7.58883	8.07776	7.32515	7.4776	7.1025	7.41397	7.56164	6.50129	7.0184	7.75961	7.17625	7.48549	7.35116	7.04839	6.84482	7.61776
ABCB8	7.83874	7.79523	7.50219	7.72046	8.15737	7.91132	7.99092	7.28139	7.66575	8.20713	6.62672	7.38647	8.9091	7.65492	7.64588	7.95963	7.78072	6.90073	8.21121
ABCB9	7.04921	5.99528	6.47849	7.95863	7.65406	6.64555	6.93608	6.10528	6.56579	7.19542	5.87513	6.41247	8.40154	7.13779	6.70488	7.17313	6.46076	5.75362	7.79675
ABCC10	8.51017	7.8144	6.57228	8.32893	8.30573	7.81722	6.44254	7.86864	7.25205	7.89841	6.8773	7.42536	8.35467	7.18539	6.68835	7.85322	7.01121	6.36475	8.01863
ABCC11	0.145926	6.1506	0	3.456	1.85773	0.145926	2.93332	1.54538	0.669064	3.27437	0.291851	1.72699	3.31034	1.78938	0	1.44107	0.921691	0.754425	0
ABCC12	0	0	0	0	0	0.145926	0	2.30406	0.733085	0.218889	0	0	0	0	0	0	0	0	0
ABCC13	0.611242	0	0	2.07701	1.17921	3.32379	0	0	0.797603	1.24601	0.754425	3.16919	1.62369	0	0	0	2.23383	0.25537	0
ABCC1	8.90259	8.42661	8.2948	8.35185	8.96124	8.2918	9.06335	8.11612	8.23031	9.38387	7.78738	8.89481	9.39599	8.91905	8.63355	8.24302	8.58242	7.44542	9.11251
ABCC2	2.96937	2.49003	0.291851	3.83543	3.13881	4.29269	1.2061	3.04371	3.7377	2.37712	0	2.67207	3.33093	1.86376	2.60014	1.41539	1.99902	2.40847	2.36946
ABCC3	5.22036	6.06843	6.15273	6.07535	6.29157	5.98896	6.01616	5.66988	5.78074	7.74414	8.09285	5.77144	4.88915	5.41165	6.27664	6.72982	5.8522	6.60123	6.33859
ABCC4	7.50163	7.23129	7.67229	8.58317	7.47477	7.36455	8.2247	7.32515	8.69968	7.52941	8.58017	7.44366	8.37008	7.36581	7.79934	8.75888	9.38606	6.92756	8.32312
ABCC5	8.30746	7.87436	6.45677	8.20631	7.40184	8.57584	7.63385	7.9848	8.43229	7.85438	7.17931	7.74066	8.13182	8.23456	7.99227	8.4974	8.05261	7.6353	8.07309
ABCC6P1	1.34798	4.44613	4.61849	4.85833	1.85083	4.10928	5.39363	3.64086	1.70153	2.30104	5.0689	3.55612	4.32652	1.2061	1.08974	2.19111	1.76317	0	1.95775
ABCC6P2	3.20426	4.0845	4.16242	5.0876	4.20043	3.34747	6.91175	5.33754	1.62369	4.00797	3.42045	4.5567	5.90808	2.5183	4.38013	3.60819	4.13412	1.57761	2.7557
ABCC6	3.34379	6.04501	4.81582	6.27288	5.46806	4.80535	6.54822	5.52146	4.36314	4.56519	3.4069	5.83188	6.37843	3.69433	4.39306	4.49274	4.26174	2.44153	3.95695
ABCC8	0.145926	0	0	2.63439	0	0.145926	0	3.80209	0.0364814	0.218889	0	1.48495	1.92481	0	0.401296	0.647986	1.93835	0	1.23127
ABCC9	3.71341	4.65697	4.08028	8.13915	5.2933	3.78011	6.72623	2.55502	7.50659	6.4599	3.4453	6.20051	9.87802	6.33328	6.39024	5.73334	6.35437	4.41582	5.1985
ABCD1	8.95248	6.38519	7.60887	8.45425	8.49044	7.77486	7.83003	7.979	7.59388	8.28677	7.34794	8.09682	8.49147	8.15047	7.66153	8.11073	7.84893	6.94794	8.20985
ABCD2	1.2061	0.611242	3.5542	2.61441	1.12544	1.17096	2.08701	1.31489	2.52647	1.41539	3.26374	3.01744	3.40033	1.76317	2.75476	3.0378	1.31489	0.775843	1.56908
ABCD3	7.52941	7.93737	7.48043	7.78447	8.61141	7.7698	8.07869	7.32119	8.00035	7.57456	7.23706	7.83281	7.74932	8.04463	8.39863	7.6353	8.014	7.71378	8.11103
ABCD4	7.07581	7.1285	7.77444	7.46336	7.98002	7.15851	8.06432	7.59589	7.30384	8.34427	6.92756	7.36518	8.13212	7.63868	7.30586	6.91968	7.51316	6.21261	7.49832
ABCE1	9.04523	7.78987	7.7643	8.73536	8.12563	8.27053	8.87794	8.05738	8.11253	8.32093	8.31899	8.45638	8.40335	8.18228	8.70566	8.60722	7.84698	7.44425	8.65277
ABCF1	9.50256	9.28508	8.51298	9.66871	9.01457	8.77153	8.80433	8.83783	8.35585	9.06589	7.98684	9.08273	9.35747	8.94207	8.25088	9.10119	8.04623	8.71045	8.60575
ABCF2	8.87515	8.74719	7.83953	8.28728	8.72242	8.63034	8.91838	7.92696	8.65155	9.13917	8.12237	8.38023	9.08829	8.36404	8.68067	9.02714	8.54889	8.35984	9.32429
ABCF3	8.76327	8.31263	7.49387	8.1934	8.86092	8.8622	8.24065	8.21986	8.23827	8.95092	7.61036	8.3141	8.85181	8.43598	8.49903	8.74815	8.20056	7.71646	8.06621
ABCG1	7.65492	4.87428	7.57917	8.23854	8.03366	6.73815	7.6029	5.64897	7.39326	7.41518	7.81561	6.52209	7.27932	7.45761	7.69984	6.98008	6.44413	6.18002	6.71901
ABCG2	1.68019	6.36303	5.54126	4.91468	3.7377	5.42053	5.80814	4.61591	5.3799	4.1539	3.63419	4.04223	5.54126	4.12869	4.2463	5.1299	4.40228	4.30713	5.32301
ABCG4	5.3033	5.82895	2.66431	5.26786	5.826	5.43372	4.50641	4.92772	4.0671	4.73418	4.21301	3.62573	6.29711	3.65328	5.81114	6.10479	4.75959	2.91169	4.9258
ABCG5	2.81798	3.06975	1.03733	4.86142	2.48347	2.60098	1.01931	2.6322	2.74148	1.72498	0.726155	1.36428	5.79606	0	0.401296	1.62369	1.92481	0.574761	1.93165
ABCG8	1.07382	0.218889	1.58587	5.9108	3.67847	1.5297	2.97149	3.47326	3.55187	1.61409	0	0.694455	7.01481	1.28772	1.81192	2.30406	4.10082	0.474259	1.14547
ABHD10	7.48661	7.91644	7.17472	8.00236	7.98548	7.85671	8.49577	7.84698	7.91022	8.04623	7.39634	7.58477	8.04045	7.2428	7.47193	7.57405	7.32975	7.09008	7.70391
ABHD11	8.75542	8.33807	8.27741	9.03908	9.02281	8.87333	9.25043	7.54062	8.96827	8.67077	7.83795	9.38017	9.21712	7.48941	8.70533	8.28122	8.37793	8.28954	8.53346
ABHD12B	1.76317	2.83662	1.85083	3.50261	1.50195	1.74491	1.93722	6.41999	2.93999	2.86342	0	4.40217	7.1333	1.2784	2.47572	1.82016	4.78811	2.28219	1.74078
ABHD12	8.8911	8.37885	8.70765	9.04251	8.89151	8.37678	8.98419	8.79179	8.20604	8.72697	8.16252	8.5713	8.91032	8.75637	8.49699	8.40066	8.49413	8.18591	8.63426
ABHD13	7.59589	6.58617	6.63332	7.33237	6.89669	7.40184	6.97541	7.60639	6.70073	6.77422	7.03527	7.74414	6.84694	6.85118	7.18841	6.98472	6.56667	6.4708	7.15696
ABHD14A	7.38585	7.82883	6.77422	7.26543	7.74436	7.08465	8.0455	7.72965	7.3518	8.61777	6.28413	7.0052	8.69953	6.47506	7.12468	6.50429	7.68662	7.099	7.0862
ABHD14B	9.08614	9.1214	7.79934	9.28089	8.99789	8.66579	9.19106	7.47136	8.74481	9.72095	7.97074	7.95262	9.0392	7.8332	8.2247	8.20139	8.27359	8.55603	8.83171
ABHD15	6.61607	5.68358	6.6733	7.19968	7.93272	6.43615	6.15486	6.71417	6.27664	7.11314	5.96358	6.42162	7.83676	6.74524	6.2691	6.58755	6.09582	5.70378	6.47389
ABHD1	3.67539	4.54638	5.30827	5.84932	5.14166	3.358	5.04986	5.1358	4.90752	5.53733	3.8256	4.45116	6.62539	4.79098	3.50307	3.91133	4.97894	3.91858	4.44613
ABHD2	8.33471	8.05134	7.75791	9.11691	9.27632	8.05769	7.93952	9.392	8.388	8.3905	8.20001	8.53444	9.44026	8.97474	8.44484	8.4429	8.30003	6.90475	8.68727
ABHD3	6.7511	4.46412	6.64898	7.54433	6.61338	6.81892	6.82871	6.85857	5.3845	6.96224	5.83188	6.91968	7.80262	6.90975	6.30445	6.25575	6.24222	6.14204	6.70808
ABHD4	8.18619	7.72842	8.2802	8.44462	8.73198	8.64699	7.74975	8.41317	8.15823	7.91169	8.08672	8.36776	8.99194	8.91436	8.38777	8.78186	8.42222	7.86902	8.07714
ABHD5	7.1293	7.53583	6.70686	7.94307	7.52564	7.98718	7.6009	7.22766	7.09423	7.52618	6.80351	7.42714	8.07527	6.81454	7.46394	7.07834	6.98472	6.98934	7.19669
ABHD6	5.63479	5.98645	5.52943	6.21461	5.75257	5.46806	6.53524	7.04665	5.92426	6.30079	5.40268	5.34711	6.16121	5.77144	6.05912	5.83481	6.30992	5.7462	5.87212
ABHD8	7.28345	7.9338	7.06987	8.05579	6.92854	8.18368	9.08182	8.18591	7.2807	7.33889	7.21744	7.87131	9.13755	7.355	7.75833	7.50934	8.26049	7.10332	7.24208
ABI1	7.83456	8.78104	8.51463	8.76878	8.82444	8.14513	8.48842	8.22076	8.90964	8.432	8.8716	8.4148	8.19186	8.82874	8.77937	8.49896	8.39508	8.13781	8.80472
ABI2	8.94338	9.22572	8.41914	9.08919	9.04806	8.54733	8.98607	8.32627	8.82217	8.44849	8.03268	8.81299	9.54166	8.50492	8.66199	8.53464	8.59452	7.82883	8.84951
ABI3BP	5.46383	8.71834	5.8999	7.99834	3.17628	4.47492	7.54115	2.36946	7.95297	4.28959	3.67193	6.09357	7.24993	6.19848	6.47235	6.45362	7.3601	4.82176	5.39363
ABI3	5.04986	4.96713	5.85507	6.92952	5.86363	6.18826	7.12609	4.98143	6.72982	7.44425	6.66823	5.90808	7.18007	5.79606	6.64249	6.92756	5.88888	5.42053	6.79347
ABL1	9.06219	9.24995	7.97247	9.16952	9.25407	9.5045	8.25764	9.41148	7.88382	9.77372	8.35655	8.88945	9.89762	8.3395	9.22474	8.47408	8.99578	7.57507	8.68135
ABL2	8.33159	7.77233	6.30628	7.99463	7.89245	7.25982	7.29302	7.92117	7.6029	7.5761	6.8638	7.61678	8.22255	7.54539	7.73368	7.89133	7.17166	6.27664	7.52941
ABLIM1	10.3225	10.4524	7.95963	9.43716	9.83328	10.1818	8.8339	9.73796	9.65612	9.10509	10.0955	10.1903	9.20994	9.43092	8.98319	9.12522	9.01445	8.83259	10.0118
ABLIM2	3.30474	3.15168	5.04986	7.56838	6.40523	4.78811	5.93489	5.45959	5.63835	5.54518	3.653	5.71373	4.07498	5.16479	5.9108	5.3845	4.18175	6.34564	5.47646
ABLIM3	3.54594	2.48951	3.7582	5.91889	3.97366	6.34914	5.79909	4.08103	5.00395	5.11799	4.10304	5.26269	5.45532	5.28827	6.08904	5.52545	4.97303	4.2463	5.40717
ABO	4.74468	5.81114	2.09099	5.36129	7.87967	7.70931	2.9485	5.57973	5.7589	5.36129	6.55678	4.06614	3.70457	6.08904	7.21377	5.9428	5.49306	5.98141	4.78962
ABP1	7.98242	3.83728	6.69703	3.71321	5.94803	10.3694	7.58019	8.41139	6.07074	4.58296	2.35758	8.86291	7.6382	4.12032	2.69076	5.59471	8.55179	3.47657	1.84685
ABRA	2.01076	0.291851	0	0	1.4967	1.93671	1.03733	0.669064	1.2839	0	1.40996	0	0	1.09921	0.922475	0.669064	1.4967	0.863869	2.09669
ABR	6.61607	5.79606	8.1747	8.23058	6.608	7.78697	7.51861	9.22108	8.34498	8.51218	6.74759	7.74544	8.93577	7.04141	8.40983	8.02911	7.64635	7.48829	8.44934
ABT1	8.33831	8.20904	7.26052	8.42595	8.08364	8.07589	8.20713	8.19891	7.39572	8.7045	7.80139	8.16223	8.96954	7.53583	7.25134	8.26411	7.30586	7.95402	7.91936
ABTB1	7.58223	7.45876	6.93342	7.712	7.62608	8.53778	7.57456	7.27448	7.64444	8.34117	7.04491	7.22548	8.30968	7.75748	7.24993	7.59136	6.32615	7.32712	7.60589
ABTB2	6.14847	7.04316	6.40357	6.92658	5.74939	7.18159	6.90675	7.76047	6.80793	5.99894	5.43372	6.43455	6.56948	6.66441	5.273	5.24702	7.9735	5.3799	6.02102
ACAA1	7.3518	8.07403	6.74876	8.12947	8.62479	8.26075	8.01202	6.92067	7.46049	8.25114	6.92067	7.33954	8.2074	7.45645	8.06369	7.29845	8.03463	7.0579	8.02093
ACAA2	7.5689	7.82764	8.53895	7.82644	8.53326	6.77079	8.21609	7.98718	8.24617	7.70165	8.08887	8.02878	9.25961	7.8144	7.89395	7.80507	7.64635	8.36637	7.27656
ACACA	8.66923	8.53837	7.09755	8.77215	8.52138	7.73193	8.39909	7.60887	8.28778	9.06497	7.17625	8.56884	9.33362	9.87339	8.477	7.95963	8.1665	7.81682	8.75951
ACACB	6.58341	6.86589	6.41999	8.13973	7.23993	7.22257	6.24998	6.53669	7.38647	6.32615	5.8861	6.9613	7.67089	8.12415	7.06817	6.85751	6.15486	6.05912	6.98564
